"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,,
#200905158470,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2206,1,201,,QUINTARA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPAIR (E) SOLARIUM. REPLACE DRY ROT ON SOLARIUM BASE. REPLACE DETERIORATED WINDOWS & STRUCTURE DOOR WHERE NEEDED. REPLACE ROTTED FLOOR BOARD IN SOLARIUM INTERIOR  REPAIR OR REPLACE PORTIONS OF ALUMINUM FRAME WHERE BENT & COFFECTING WATER AS NECESSARY. RE FLASH & RE SEAL SOLARIUM EDGES.",,
#200905158471,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2085,41,1830,,GREAT,HY,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE @ 250 SQ. FT. EXTERIOR SIDING. REPLACE 4 WINDOWS (SAME SIZE). @ REAR. NOT VISABLE FROM STREET.",,
#200905158472,4,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,3000,3000,"FOOD/BEVERAGE HNDLNG",0,,,5598,29,345,,"BAY SHORE",BL,,,"JEFFREY M STERN",,8009959099,"SUPERIOR ELECTRICAL ADVERTISING INC","WEST ANAHEIM",ST,"LONG BEACH",CA,90813-1195,,,"TO ERECT 2 NON ELECTRIC SINGLE FACE SIGN. REPLACEMENT SIGNS (DIRECTIONAL SIGNS)",,
#200905158473,4,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,23000,23000,"FOOD/BEVERAGE HNDLNG",0,,,5598,29,345,,"BAY SHORE",BL,,,"JEFFREY M STERN",,8009959099,"SUPERIOR ELECTRICAL ADVERTISING INC","WEST ANAHEIM",ST,"LONG BEACH",CA,90813-1195,,,"TO ERECT 7 ELECTRIC SINGLE FACE SIGN.  REPLACEMENT SIGNS FOR MCDONALD DRIVE-THRU",,
#200905158474,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,2800,2800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6439,16,95,,WINDING,WY,,,"ERIC MANNON",,5108787247,"MANNON CONSTRUCTION",ETTRICK,ST,OAKLAND,CA,94605-0000,,,"REVISION TO PA# 200807076110-S1- revise details 16 17 18/S-3. Add Detail 13/S-1. Revision to special inspection form.",,
#200905158476,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,11600,11600,APARTMENTS,3,APARTMENTS,3,3581,21,3948,,18TH,ST,0,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL OF KITCHEN & BATHS: NEW FINSIHES  FIXTURES & CABIENTRY FOR 1 BATHROOM & A KITCHEN  REMOVE EXISITNG TOILET ROOM TO EXPAND INTO A FULL BATH. PARTITION WALLS & DOORS TO BE RELOCATED & INFILL WALLS CONSTRUCTED. WORK ON UPPER FLOOR.",,
#200905158478,8,2009/05/15,2009/05/20,ISSUED,9,2010/05/20,130000,130000,OFFICE,0,OFFICE,0,3708,58,575,,MARKET,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",BERRY,ST,"SAN FRANCISCO",CA,94107-0000,,,"7TH FLOOR-SCOPE OF WORK INCLUDES DEMOLITION OF SOME (E) NON-STRUCTURAL WALLS & CONSTRUCTION OF NEW NON-STRUCTURAL WALLS  DOORS  GLAZING  LIGHT FIXTURES  MILLWORK & FINIAHES. THIS IS DESIGN BUILD PROJECT  M.E.P  LIFE SAFETY WILL BE SUBMITTED UNDER SEPERATE PERMIT",,
#200905158479,8,2009/05/15,2009/05/18,ISSUED,9,2009/11/18,6500,6500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1282,25,247,,GRATTAN,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO 200903164213 AS BUILT. REPLACE E POSTS AND DRYROT AT PORCH. RPLACE ALL WINDOWS AND DOORS THROUGHOUT. INSTALL NEW DIRECT  VENT FIREPLACES AT 1ST AND 2ND FLOOR  SWITCH ROOF DORMERS AT ATTIC AND CHANGE LOCATION OF MASTER BATH AND MASTER CLOSET AT ATTIC",,
#200905158479,8,2009/05/15,2009/05/18,ISSUED,9,2009/11/18,6500,6500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1282,25,249,,GRATTAN,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO 200903164213 AS BUILT. REPLACE E POSTS AND DRYROT AT PORCH. RPLACE ALL WINDOWS AND DOORS THROUGHOUT. INSTALL NEW DIRECT  VENT FIREPLACES AT 1ST AND 2ND FLOOR  SWITCH ROOF DORMERS AT ATTIC AND CHANGE LOCATION OF MASTER BATH AND MASTER CLOSET AT ATTIC",,
#200905158481,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,10000,10000,APARTMENTS,3,APARTMENTS,3,1232,16,536,,ASHBURY,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL 3 EXISTING KITCHENS AND 3 EXISTING BATHROOMS.",,
#200905158481,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,10000,10000,APARTMENTS,3,APARTMENTS,3,1232,16,538,,ASHBURY,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL 3 EXISTING KITCHENS AND 3 EXISTING BATHROOMS.",,
#200905158481,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,10000,10000,APARTMENTS,3,APARTMENTS,3,1232,16,540,,ASHBURY,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL 3 EXISTING KITCHENS AND 3 EXISTING BATHROOMS.",,
#200905158483,8,2009/05/15,2009/05/18,ISSUED,9,2009/11/18,19320,19320,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,4337,13,1461,,ALABAMA,ST,,,"THOMAS SESTAK",,4155662049,"STANDARD ROOFING CO",9TH,AV,"SAN FRANCISCO",CA,94122,,,REROOFING,,
#200905158485,8,2009/05/15,2009/05/18,ISSUED,9,2009/11/18,12650,12650,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1879,006D,1542,,34TH,AV,,,"THOMAS SESTAK",,4155662049,"STANDARD ROOFING CO",9TH,AV,"SAN FRANCISCO",CA,94122,,,REROOFING,,
#200905158486,8,2009/05/15,2009/05/18,ISSUED,9,2009/11/18,15050,15050,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,3211,005O,77,,RUDDEN,AV,,,"THOMAS SESTAK",,4155662049,"STANDARD ROOFING CO",9TH,AV,"SAN FRANCISCO",CA,94122,,,REROOFING,,
#200905158489,8,2009/05/15,2009/05/19,ISSUED,9,2009/09/19,1,1,"FENCE/RETAINING WALL",0,"FENCE/RETAINING WALL",0,275,9,1055,,PINE,ST,,,"DINWIDDIE CONSTRUCTION CO",,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO",BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"RENEW PA# 2000/12/06/7337 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158491,8,2009/05/15,2009/05/18,ISSUED,9,2010/05/18,95000,95000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,910,15,767,,MARINA,BL,,,JOHN,SOUTHARD,4154601575,"PLATH & COMPANY INC",FRANCISCO,BL,"SAN RAFAEL",CA,94901-0000,,,"Addition of new residential elevator at the rear of property.",,
#200905158492,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1406,9,349,,27TH,AV,,,"SU LIN",GUO,4152151988,"G L CONSTRUCTION COMPANY",HAMILTON,ST,"SAN FRANCISCO",CA,94134-0000,,,"RENEW PA# 2008/04/11/9534 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158493,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1549,14,567,,06TH,AV,,,GARY,YEH,4157062787,"NEW CITY ROOFING CO INC",KIRKHAM,ST,"SAN FRANCISCO",CA,94122-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200802275682. ALL WORK IS COMPLETE.",,
#200905158493,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1549,14,569,,06TH,AV,,,GARY,YEH,4157062787,"NEW CITY ROOFING CO INC",KIRKHAM,ST,"SAN FRANCISCO",CA,94122-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200802275682. ALL WORK IS COMPLETE.",,
#200905158497,4,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,3000,3000,"FOOD/BEVERAGE HNDLNG",0,,,7255,2,1581,,SLOAT,BL,,,"CHARLES STERNE TOBIN VANNIER","MELANIE SCHOW",5105337693,"ARROW SIGN CO",46TH,AV,OAKLAND,CA,94601,,,"ERECT AN ELECTRIC  ILLUMINATED  SINGLE FACED WALL SIGN.",,
#200905158500,8,2009/05/15,2009/05/20,ISSUED,9,2010/05/20,27500,27500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3605,35,347,,LIBERTY,ST,,,"PETER C.","VAN DER STERRE",4152525510,"VAN DER STERRE CONSTRUCTION",OAK,ST,"SAN FRANCISCO",CA,94117-2622,,,"RE-INFORCE (E) RETAINING WALL WITH TIEBACKS PER PLAN",,
#200905158500,8,2009/05/15,2009/05/20,ISSUED,9,2010/05/20,27500,27500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3605,35,349,,LIBERTY,ST,0,,"PETER C.","VAN DER STERRE",4152525510,"VAN DER STERRE CONSTRUCTION",OAK,ST,"SAN FRANCISCO",CA,94117-2622,,,"RE-INFORCE (E) RETAINING WALL WITH TIEBACKS PER PLAN",,
#200905158502,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"RESIDENTIAL HOTEL",16,"RESIDENTIAL HOTEL",16,621,21,1627,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200801172738 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158502,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"RESIDENTIAL HOTEL",16,"RESIDENTIAL HOTEL",16,621,21,1631,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200801172738 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158503,8,2009/05/15,2009/05/20,ISSUED,9,2009/09/20,500,500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3605,34,351,,LIBERTY,ST,,,"PETER C.","VAN DER STERRE",4152525510,"VAN DER STERRE CONSTRUCTION",OAK,ST,"SAN FRANCISCO",CA,94117-2622,,,"TIE BACKS EXTEND INTO SUBJECT PPROPERTY.",,
#200905158504,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,20000,20000,"RETAIL SALES",0,"RETAIL SALES",0,7295,21,3251,,20TH,AV,0,,"DICKINSON-CAMERON CONST",,7604389114,DICKINSON-CAMERON,"LOMAS SANTA FE",DR,"SOLANA BEACH",CA,92075,,,"SPACE #262  T.I.-REVISION TO PA #200901200417  2 EXISTING SHAFTS IN SPACE TO REMAIN  RELOCATE INT FIXTURES  FINISHES  LIGHTING  FLOOR OUTLETS AS REQUIRED  SHIFTED MECHANICAL UNITS & DUCTWORK.",,
#200905158505,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"RESIDENTIAL HOTEL",16,"RESIDENTIAL HOTEL",16,621,21,1627,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200711218769 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158505,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"RESIDENTIAL HOTEL",16,"RESIDENTIAL HOTEL",16,621,21,1631,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200711218769 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158506,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,16,APARTMENTS,16,621,21,1627,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200711168442 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158506,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,16,APARTMENTS,16,621,21,1631,,CLAY,ST,,,"FRANK LAU",*,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW PERMIT #200711168442 FOR FINAL INSPCETION. ALL WORK IS COMPLETED.",,
#200905158507,8,2009/05/15,2009/05/15,ISSUED,9,2010/05/15,45000,45000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3509,21,12,,WASHBURN,ST,,,"DAVE MOLL","ERIC GOTHOM",5108878500,"HAR BRO OF NO. CALIFORNIA",BERNHART,ST,HARWARD,CA,94545-0000,,,"FIRE REPAIR  NEW ELECTRIC  SOME PLUMBING  MINOR FRAMING REPAIR  NEW DRYWALL  NEW KITCHEN CABINETS  ROOF REPAIR  WINDOW REPLACEMENT  STUCCO REPAIR  SIDING REPLACEMENT. ALL WORK IN KIND  NO CHANGE TO FLOOR PLAN",,
#200905158509,8,2009/05/15,2009/05/22,ISSUED,9,2011/05/22,353249,353249,"RECREATION BLDG",,"RECREATION BLDG",,209,17,733,,KEARNY,ST,,,"SAARMAN CONSTRUCTION LTD.",,4157492700,"SAARMAN CONSTRUCTION LTD.",MCALLISTER,ST,"SAN FRANCISCO",CA,94102,,,"REMOVE & REPLACE EXTERIOR CLADDING  REMOVE & REINSTALL ALUMINUM DOORS & WINDOWS W/NEW FLASHING & WATER PROOFING. REMOVE PAVERS & CONCRETE SLAB & INSTALL NEW WATERPROOFING & CONCRETE  REMOVE SOIL AT PLANTERS  INSTALL DRAIN & WATERPROOFING.",,
#200905158514,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3725,81,101,,06TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW PA# 2007/09/12/2472 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158515,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,8000,8000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1012,36,3711,,CLAY,ST,,,"MIYAKO OHNO",,4157718449,"MIYAKO CONSTR & ROOFING COMPANY","MC KINNON",AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,,
#200905158516,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1012,36,3711,,CLAY,ST,,,"MIYAKO OHNO",,4157718449,"MIYAKO CONSTR & ROOFING COMPANY","MC KINNON",AV,"SAN FRANCISCO",CA,94124-0000,,,"SIDING: REPLACE 700 SQFT CEDAR WOOD SHINGLES BACK SIDE WALLS ONLY.",,
#200905158517,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,4000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2141,013D,2030,,22ND,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TIMER FRAME DECK & STAIRS. REPLACE WINDOW W/ SLIDING GLASS DOOR @ REAR OF PROPERTY TO CORRECT COMPLAINT #200868222. SCHEDULE START OF WORK INSPECTION TO VERIFY COMPLIANCE WITH INFORMATION ON COMPLAINT #200868222.",,
#200905158519,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,3,APARTMENTS,3,1244,5,1241,,MASONIC,AV,,,"DAVID GRASSI",,4155524125,"PROFESSIONAL CONCRETE WORK","P.O. BOX 14730",,"SAN FRANCISCO",CA,94114,,,"to complete work and obtain final inspection for work approved under permit applic. #2008/03/06/6548. special insp. requirred.",,
#200905158519,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,3,APARTMENTS,3,1244,5,1245,,MASONIC,AV,,,"DAVID GRASSI",,4155524125,"PROFESSIONAL CONCRETE WORK","P.O. BOX 14730",,"SAN FRANCISCO",CA,94114,,,"to complete work and obtain final inspection for work approved under permit applic. #2008/03/06/6548. special insp. requirred.",,
#200905158520,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,4000,4000,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,1571,002A,623,,28TH,AV,,,"TUNG LUU",,4156613248,"ALL FOUR SEASON'S ROOFING",43RD,AV,"SAN FRANCISCO",CA,00000-0000,,,REROOFING.,,
#200905158521,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,3,APARTMENTS,3,1244,5,1245,,MASONIC,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"to complete work and obtain final inspection for work approved under permit applic. #2008/05/06/1451.",,
#200905158522,8,2009/05/15,2009/05/29,ISSUED,9,2009/11/29,20000,24000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,162,25,515,,BROADWAY,*,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"MINOR INTERIOR NON-STRUCTUAL TENANT IMPROVEMENT TO INCLUDE: PARTIAL RE-WORK OF BAR AREA & INSTALLATION OF FOOD SERVICE EQUIPMENT BEHIND BAR. REFINISHING OF WALL & CEILING FINISHES  PAINT THROUGHOUT. 20% BARRIER REMOVAL AT ENTRY BAR SEATING & SLOPED TRANSITION. M.E.P AS REQUIRED UNDER SEPERATE PERMIT",,
#200905158523,8,2009/05/15,2009/05/15,ISSUED,9,2009/11/15,5600,5600,"RETAIL SALES",116,"RETAIL SALES",116,343,1,55,,TAYLOR,ST,,,"RUSSELL SCOTT",STAFFORD,9253713100,"EDWARDS SERVICE A DIVISION OF CARTER BRO","LA RIBERA",ST,"EAST LIVERMORE",CA,94550-0000,,,"ADD NEW FIRE ALARM DEVICES TO NEW TI SPACE. ALL DEVICES ARE ADDED TO EXISTING FA SYSTEM. 8 HORN STROBES  1 STROBE  2 PULL STATIONS  1 SMOKE DET  1 BOOSTER PANEL. T.I. APPL#200812229060.",,
#200905158525,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,3,APARTMENTS,3,215,17,1357,,WASHINGTON,ST,,,"JAMES PATRICK GALLAGHER",*,,"ACHILL BEG CONSTRUCTION",LAGUNA,ST,"SAN FRANCISCO",CA,94123-0000,,,"RENEW PA# 2007/03/08/5739 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158525,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,APARTMENTS,3,APARTMENTS,3,215,17,1361,,WASHINGTON,ST,,,"JAMES PATRICK GALLAGHER",*,,"ACHILL BEG CONSTRUCTION",LAGUNA,ST,"SAN FRANCISCO",CA,94123-0000,,,"RENEW PA# 2007/03/08/5739 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158526,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3725,81,101,,06TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW PA# 2007/11/21/8717 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158527,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3725,81,101,,06TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW PA# 2007/12/12/0337 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158529,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,5000,5000,APARTMENTS,27,APARTMENTS,27,717,16,851,,OFARRELL,ST,,,ANDY,VASILOUDIS,4154242226,"GLADIATOR CONSTRUCTION",IRVING,ST,"SAN FRANCISCO",CA,94122-0000,,,"WORK @ UNIT# 103 ONLY. INSTALL NEW KITCHEN CABINETS / COUNTERTOPS. NO STRUCTURAL. 2 NEW LIGHT FIXTURES. TILE BATH TUB SURROUND. KITCHEN MIN 50% OF LIGHT WATTS BE IN H.E.  LIGHT. BATH H.E. LGIHT OR MANUAL ON OS.",,
#200905158531,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,900,900,OFFICE,,OFFICE,,267,15,235,,PINE,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"1ST FL - Relocate fire sprinklers per tenant improvement. (6 relocate).",,
#200905158532,8,2009/05/15,2009/05/20,ISSUED,9,2009/11/20,5000,6000,"RETAIL SALES",3,"BARBER/BEAUTY SALON",3,818,17,534,,LAGUNA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"INSTALL EMPLOYEE KITCHEN WITH SINK  DISHWASHER & REFRIGATOR. NEW ENCLOSED TREATMENT ROOMS WITH DOOR. CHANGE OF USE FROM M (PET SUPPLIES) TO B (SALON/SPA).",,
#200905158533,8,2009/05/15,2009/05/15,ISSUED,9,2010/05/15,26527,26527,APARTMENTS,,APARTMENTS,,1008,27,3337,,CLAY,ST,,,FRANK,LAWSON,4152851661,"THE LAWSON ROOFING CO INC",TENNESSEE,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,,
#200905158534,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,2000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,562,39,2464,,BROADWAY,*,0,,"ANDREW D",LIPSETT,4152528321,"ADVANCED DESIGN GENERAL CONTRACTOR",KIRKHAM,ST,"SAN FRANCISCO",CA,94122-0000,,,"REPAIR BRICK FRONT STAIRS-NO CHANGE IN LOOK UNDER 50% REPLACEMENT BRICK REPOINT STAIRS AS NEEDED.",,
#200905158535,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,450,450,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5957,29,171,,EDINBURGH,ST,,,RONALD,MARTINEZ,6502259830,"SPECIALIZED ROOFING",JACKSON,AV,"REDWOOD CITY",CA,94061-0000,,,"INSTALL 1/2 CDX PLYWOOD OVER SKIP SHEETING. REROOFING PA# 2009/05/11/8119.",,
#200905158536,8,2009/05/15,2009/05/20,ISSUED,9,2009/09/20,5000,5000,APARTMENTS,40,APARTMENTS,40,334,21,360,,HYDE,ST,,,ANDY,VASILOUDIS,4154242226,"GLADIATOR CONSTRUCTION",IRVING,ST,"SAN FRANCISCO",CA,94122-0000,,,"WORK ON UNIT#209.REPLACE KITCHEN CABINETS & COUNTER TOPS  COMPLY W/NOV#200904946: BATHROOM NEW SHOWER VALVE  TILE SURROUNDING SHOWER/TUB. NEW LIGHT FIXTURES. KITCHEN: MIN 50% OF LIGHT WATTS BE IN H.E LIGHT. BATH: H.E LIGHT OR ""MANUAL ON"" O.S",,
#200905158537,8,2009/05/15,2009/05/19,ISSUED,9,2009/09/19,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3636,16,3338,,23RD,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW PA# 2008/03/03/6150 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905158538,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1000,1000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6639,23,478,,30TH,ST,,,RHETT,DEVLIN,4156406561,"DEVLIN CONSTRUCTION",VASQUEZ,ST,"SAN FRANCISCO",CA,94127-0000,,,"REPAIR DAMAGED DECKING AND HANDRAIL IN LIKE KIND",,
#200905158539,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,OFFICE,0,OFFICE,0,265,3,388,,MARKET,ST,,,KARLA,DESHON,5105870925,"PARADIGM GENERAL CONSTRACTORS",MACDONALD,AV,RICHMOND,CA,94801-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200509142818. ALL WORK IS COMPLETE.",,
#200905158540,8,2009/05/15,2009/05/19,ISSUED,9,2009/09/19,30000,5000,MANUFACTURING,0,MANUFACTURING,0,3955,1,1401,,16TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISE PA# 2005-0901-1914-TO ABATE NOV# 200900822. DELETE DISAB. ACCESS RAMP/ENTRY;MECH RM & MEN'S AND WOMEN'S BATH FROM ORIG. SCOPE THAT WERE NEVER BUILT. BUILDING TO REMAIN S-1 OCC. TYPE. ALSO  DEMOLISH WALLS  CEILING PANELS & SHELVING THAT WERE INSTALLED W/OUT PERMIT TO ABATE NOV# 200900822.",,
#200905158541,8,2009/05/15,2009/05/18,ISSUED,9,2010/05/18,32506.65,32506.65,APARTMENTS,16,APARTMENTS,16,728,73,1348,,SCOTT,ST,,,"AXIS CONSTRUCTION INC.",,5107326111,"AXIS CONSTRUCTION INC.",BARRINGRON,CT,HAYWARD,CA,94545-0000,,,"SIDING REPLACEMENT. LIKE FOR LIKE AT FRONT ELEVATION OF UNITS. MAIN ENTRANCE OF UNITS. A  B  C  D  1348 SCOTT STREET. 761 SQ. FT.",,
#200905158542,8,2009/05/15,2009/05/15,ISSUED,9,2009/09/15,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,208,11,700,,KEARNY,ST,0,,"MELVIN LEE",,4158265800,"PACIFIC AUTOMATIC SPRINKLER",HARRISON,ST,"SAN FRANCISCO",CA,94110,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED  UNDER PA#200709051762. ALL WORK COMPLETED.",,
