"APPLICATION #","FORM_  NUMBER",FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS","PLAN SETS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,"CONTRACTOR PHONE",COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201103152084,8,2011/03/15,2011/03/18,ISSUED,9,2012/03/18,50000,50000,OFFICE,0,OFFICE,0,2,240,16,550,,KEARNY,ST,,,"RAY REINERTSON",,4156470884,"R.M.R. CONSTRUCTION COMPANY",OAKDALE,AV,"SAN FRANCISCO",CA,94124,,,"DEMOLITION ONLY OF PART OF GROUND FLOOR PER AB-017."
#201103152086,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2151,39,2058,,32ND,AV,,,TOM,HARGENS,6508960708,"HARGENS CONSTRUCTION",UTAH,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REMOVE DAMAGED STUCCO ON FRONT ELEVATION  MINOR WOOD ROT REPAIR  RE-STUCCO WHEN DONE."
#201103152090,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2693,19,4332,,19TH,ST,,,"JAY SUNGJAE",KIM,4157168833,"SUPER HOME PAINTING & CONSTRUCTION CO","PO BOX 156734",,"SAN FRANCISCO",CA,94115-0000,,,"TO COMPLETE WORK AND TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA 200710024288."
#201103152092,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,9000,9000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2719B,44,201,,RACCOON,DR,,,"MICHAEL JON",GOMES,8312411425,"MICHAEL JON GOMES",AMADOR,AV,SEASIDE,CA,93955-0000,,,"DEMO BATHROOM  REMOVE NON BEARING WALL BETWEEN BATH & CLOSET INCREASING BATH AREA  MOVE DRAIN FOR TUB & TOILET  INSTALL SHOWER PAN & NEW TILE SURROUND. NEW TILE FLOOR & TILE WAINSCOAT  NEW VAINTY"
#201103152094,8,2011/03/15,2011/03/17,ISSUED,9,2011/07/17,1200,1200,OFFICE,0,OFFICE,0,2,3713,7,1,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"DISCONNECT AND REMOVE EXISTING PREACTIN SYSTEM deluge  control and check valve AND RECONNECT PIPE TO CONVERT TO WET."
#201103152095,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,6500,6500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2822A,16,132,,PANORAMA,DR,,,"ANTONIO MARIATEGUE",,6505894262,"ELITE CONSTRUCTION COMPANY",WILLOW,WY,"SAN BRUNO",CA,94066-0000,,,"Replace 3 windows and one entry door. Like for Like. MAX U FACTOR  .40"
#201103152096,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,APARTMENTS,142,APARTMENTS,142,0,3706,244,765,,MARKET,ST,37,E,"MAYTA & JENSEN",,4158222200,"MAYTA & JENSEN",WILLIAMS,AV,"SAN FRANCISCO",CA,94124,,,"TO OBTAIN FINAL INSPECTION FOR APPROVED WORK UNDER PA#201003168343"
#201103152096,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,APARTMENTS,142,APARTMENTS,142,0,3706,245,765,,MARKET,ST,37,F,"MAYTA & JENSEN",,4158222200,"MAYTA & JENSEN",WILLIAMS,AV,"SAN FRANCISCO",CA,94124,,,"TO OBTAIN FINAL INSPECTION FOR APPROVED WORK UNDER PA#201003168343"
#201103152097,8,2011/03/15,2011/03/16,ISSUED,9,2011/07/16,5000,5000,"RESIDENTIAL HOTEL",211,"RESIDENTIAL HOTEL",211,2,349,4,44,,MCALLISTER,ST,0,,"DOREE FRIEDMAN",,4155127677,"D.F.P.F CORP DBA FINE LINE CONSTRUCTION",HOWARD,ST,"SAN FRANCISCO",CA,94103-0000,,,"Revision to PA# 2007.01.24.2425 S4  delta #10 dated 23/15/11. Revisw Title 24 adapatable units fromunit#s G10 220 320 520 620 720 820. to Units 212 312 412 512 612 712 812. Revisions to plan lay out URH 2 3 4/ No exterior work under this permit. Total# of adaptable units to remain the same"
#201103152098,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,2000,2000,APARTMENTS,42,APARTMENTS,42,0,735,23,1080,,EDDY,ST,,,"MARTIN GAEHWILER",,4155500300,"GAEHWILER CONSTRUCTION IN",MICHIGAN,*,"SAN FRANCISCO",CA,94124,,,"UNIT #101:  REPLACE CABINETS IN KITCHEN  NEW COUNTER TOP AND SINK"
#201103152099,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,150000,150000,APARTMENTS,47,APARTMENTS,47,0,650,24,2095,,CALIFORNIA,ST,,,"MARTIN GAEHWILER",,4155500300,"GAEHWILER CONSTRUCTION IN",MICHIGAN,*,"SAN FRANCISCO",CA,94124,,,"REPLACE EXISTING SINGLE PANE WINDOWS WITH DOUBLE PANE  SAME COLOR  AND WINDOW TYPE  REPLACE EXISTING WOOD SHINGLES AND STUCCO WITH HARDY SHINGLES  REPAIR DRY ROT AS NEEDED  ALL BEDRMS MUST MEET RESCUE EGRESS"
#201103152100,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,4500,4500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6035,5,456,,YALE,ST,,,MARCUS,NEWBERRY,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,"SUPPLY & INSTALL VINYL SIDING AT BACK OF BUILDING AND RIGHT RETURN  IN-KIND  NO STRUCTURAL CHANGES  NOT VISIBLE FROM STREET."
#201103152101,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,5500,5500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1269,98,147,,DOWNEY,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE WOODEN WINDOWS WITH FIBERGLASS WINDOWS  VISABLE FROM STREET."
#201103152101,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,5500,5500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1269,98,149,,DOWNEY,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE WOODEN WINDOWS WITH FIBERGLASS WINDOWS  VISABLE FROM STREET."
#201103152102,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,3000,4500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,3088,45,421,,MANGELS,AV,,,MARCUS,NEWBERRY,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,"SUPPLY & INSTALL VINYL SIDING TO WEST WALL OF BUILDING  IN-KIND  NO STRUCTURAL CHANGES  NOT VISIBLE FROM STREET."
#201103152103,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1200,1200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6505,18,546,,JERSEY,ST,,,ERIC,EITEL,4154950653,"ECO LOGIC CONSTRUCTION & DESIGN INC.","S. PARK",ST,"SAN FRANCISCO",CA,94107-0000,,,"REPLACE UPTO 32' OF DRYROT MUDSILL ALONG EXPOSED WESTERN PROPERTY LINE WALL  REPLACE WITH 3X6 PT. 5/8"" ANCHOR BOLTS EPOXIED @ 6' WITH 3""X3"" WASHERS."
#201103152104,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,45000,45000,APARTMENTS,3,APARTMENTS,3,2,73,14,2214,,JONES,ST,,,SHIGIRBAATR,NAIDENSUREN,5107491462,"M G L CONSTRUCTION",GEM,AV,"CASTRO VALLEY",CA,94546-0000,,,"Unit 2218: Install pocket door  build opening between Dining & kitchen Unit 2216: Kitchen remodel  Bathroom remodel-Add sink @ 1/2 bath  Add toilet @ full bath Unit 2214: Kitchen & Bath remodel- same as unit 2216"
#201103152104,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,45000,45000,APARTMENTS,3,APARTMENTS,3,2,73,14,2216,,JONES,ST,,,SHIGIRBAATR,NAIDENSUREN,5107491462,"M G L CONSTRUCTION",GEM,AV,"CASTRO VALLEY",CA,94546-0000,,,"Unit 2218: Install pocket door  build opening between Dining & kitchen Unit 2216: Kitchen remodel  Bathroom remodel-Add sink @ 1/2 bath  Add toilet @ full bath Unit 2214: Kitchen & Bath remodel- same as unit 2216"
#201103152104,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,45000,45000,APARTMENTS,3,APARTMENTS,3,2,73,14,2218,,JONES,ST,,,SHIGIRBAATR,NAIDENSUREN,5107491462,"M G L CONSTRUCTION",GEM,AV,"CASTRO VALLEY",CA,94546-0000,,,"Unit 2218: Install pocket door  build opening between Dining & kitchen Unit 2216: Kitchen remodel  Bathroom remodel-Add sink @ 1/2 bath  Add toilet @ full bath Unit 2214: Kitchen & Bath remodel- same as unit 2216"
#201103152105,8,2011/03/15,2011/03/21,ISSUED,9,2011/09/21,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,962,7,2830,,PACIFIC,AV,,,"DARYL EUGENE GALUSHA",,7079637027,"KOALA DEVELOPMENT CORPORATION","PO BOX 218",,RUTHERFORD,CA,94573-0000,,,"TO CONDITION PREVIOUSLY UNCONDITIONED SPACES AT BASEMENT WITH IN-FLOOR HYDRONIC RADIANT HEATING  TO BE SUPPLIED BY EXISTING BOILER- TO PROVIDE WHOE HOUSE VENTILATION. REVISION TO PERMIT #2010-1014-3022."
#201103152107,8,2011/03/15,2011/03/18,ISSUED,9,2012/03/18,45000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,6616,30,1505,,DOLORES,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Replace brick foundation with reinforced concrete. Remove brick fireplace box. Add 2 beams and 4 posts with footing. Replace portions of slab on grade. In fill wall at rear of lower level to create STORAGE room. Add insulation at wall between garage and residence."
#201103152108,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,SCHOOL,0,SCHOOL,0,2,226,28,708,,COMMERCIAL,ST,,,,,,,,,,,,,,"PER CORRECTION OF NOTICE TO GET PERMIT FOR FINAL  INSPECTION FOR THE EXTG FLAT PRIMARY OUT.WITH 30""X8"". ALSO SIDE WINDOWS TO BE BRICK FINISH TO MATCH WITH EXTERIOR OF THE EXTG BLDG PERMIT # 201101248877."
#201103152108,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,SCHOOL,0,SCHOOL,0,2,226,28,710,,COMMERCIAL,ST,,,,,,,,,,,,,,"PER CORRECTION OF NOTICE TO GET PERMIT FOR FINAL  INSPECTION FOR THE EXTG FLAT PRIMARY OUT.WITH 30""X8"". ALSO SIDE WINDOWS TO BE BRICK FINISH TO MATCH WITH EXTERIOR OF THE EXTG BLDG PERMIT # 201101248877."
#201103152109,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,0,6944,43,1107,,OCEAN,AV,,,"NELSON CHENG",,4152394718,"J.W.D. CONSTRUCTION",BYXBEE,ST,"SAN FRANCISCO",CA,94132,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED  UNDER PA#200512150468 ALL WORK IS COMPLETE."
#201103152112,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,700,700,APARTMENTS,4,APARTMENTS,4,0,4089,20,2612,,21ST,ST,,,MATHEW,BRADSHAW,6504387339,"BRADSHAW CONSTRUCTION","MALAVEAR COURT",,PACIFICA,CA,94044-0000,,,"REPLACE ROTTED DECK BOARDS AT UPPER LANDING APPROXIMATELY 18 SQUARE FEET.  REPAIR DRYROT AT BOTTOM OF LOWER STAIR STRINGER AND PATCH LEAKING FLAT ROOF BELOW DECK BOARDS.  REPAIR EXTERIOR  STUCCO PATCH AND PATCH SMALL SECTION (APPROX. 6 SQ/FT. OR MISSING DRYWALL."
#201103152113,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,25000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,830,012B,472,,OAK,ST,,,MICHAEL,BAUER,4153364743,"SUPERIOR STRUCTURES",DOOLEY,CT,NOVATO,CA,94945-0000,,,"REPLACE AREA DAMAGE BY FIRE TO INCLUDE SHEETROCK  FRAMING  HVAC  COPE UPGRADES PER INSPECTOR'S REQUEST."
#201103152113,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,25000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,830,012B,474,,OAK,ST,,,MICHAEL,BAUER,4153364743,"SUPERIOR STRUCTURES",DOOLEY,CT,NOVATO,CA,94945-0000,,,"REPLACE AREA DAMAGE BY FIRE TO INCLUDE SHEETROCK  FRAMING  HVAC  COPE UPGRADES PER INSPECTOR'S REQUEST."
#201103152114,8,2011/03/15,2011/03/21,ISSUED,9,2011/07/21,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,592,008A,1994,,JACKSON,ST,,,"KEVIN GREGORY BORN",,4154220881,"ASHBURY QUALITY CONSTRUCTION","12TH STREET",,"SAN FRANCISCO",CA,94103-0000,,,"to comply with NOV# 201072576   dated 10/19/10  to  remove roof deck. NO OTHER WORK."
#201103152116,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,12000,12000,"RETAIL SALES",0,"RETAIL SALES",0,2,3914,1,111,,"RHODE ISLAND",ST,,,RICHARD,SNEED,4154534539,"MIGHTY MOE CONSTRUCTION",IRWIN,ST,"SAN RAFAEL",CA,94901-0000,,,"COMMERCIAL TENANT IMPROVMENT AT 1ST AND 2ND FL OF E 2 STORY SHOWROOM  BLD NEW FULL HEIGHT DEMISING WALL AS SHOWN TO DIVIDE E SINGLE TENANT SPACE INTO 2 TENANT SPACES. SUITE A AND D"
#201103152117,8,2011/03/15,2011/03/23,ISSUED,9,2011/09/23,2000,5500,APARTMENTS,3,APARTMENTS,3,2,977,3,2419,,DIVISADERO,ST,,,CHRISTOPHER,HESSON,4152691239,"CHRISTOPHER'S CONSTRUCTION INC",02ND,ST,SAUSALITO,CA,94965-0000,,,"REVISION TO APP#201101198637. INSTALL ONE WINDOW IN EXTG MASTER BEDROOM. NOT VISIBLE FROM THE STREET. REINFORCE THE WEST WALL ON THE TOP FLOOR."
#201103152118,8,2011/03/15,2011/03/16,ISSUED,9,2011/09/16,25000,25000,APARTMENTS,28,APARTMENTS,28,0,751,1,1150,,PIERCE,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (MLK PH-5)"
#201103152118,8,2011/03/15,2011/03/16,ISSUED,9,2011/09/16,25000,25000,APARTMENTS,28,APARTMENTS,28,0,751,1,1520,,TURK,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (MLK PH-5)"
#201103152119,8,2011/03/15,2011/03/16,ISSUED,9,2011/09/16,20000,20000,APARTMENTS,10,APARTMENTS,10,0,730,44,1232,,PIERCE,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (M. GORVEY  PH-5"
#201103152120,8,2011/03/15,2011/03/16,ISSUED,9,2011/09/16,21000,21000,APARTMENTS,10,APARTMENTS,10,0,730,44,1797,,ELLIS,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (M. GORVEY PH-4)"
#201103152121,8,2011/03/15,2011/03/16,ISSUED,9,2012/03/16,28000,28000,APARTMENTS,23,APARTMENTS,23,0,751,1,1560,,TURK,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (MLK PH-4)"
#201103152122,8,2011/03/15,2011/03/16,ISSUED,9,2012/03/16,30000,30000,APARTMENTS,19,APARTMENTS,19,0,751,1,1225,,STEINER,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (MLK PH-3)"
#201103152123,8,2011/03/15,2011/03/16,ISSUED,9,2011/09/16,15000,15000,APARTMENTS,10,APARTMENTS,10,0,730,44,1624,,EDDY,ST,,,JOE,DEAN,5104949982,"PETERSEN - DEAN INC (PDSOLAR RFNG.SYS)",ENTERPRISE,DR,NEWARK,CA,94560-0000,,,"REROOFING (M.GORVEY PH-3)"
#201103152124,8,2011/03/15,2011/03/18,ISSUED,9,2012/03/18,106000,106000,"RETAIL SALES",0,"RETAIL SALES",0,2,660,20,1908,,FILLMORE,ST,,,"BRADFORD CHARLES",TARDY,4153311101,"METRO CONSTRUCTION INC.","BLACKFIELD DR  STE 323",,TIBURON,CA,94920-0000,,,"INSTALL NEW TENANT IMPROVEMENT. REMOVE AND REPLACE OLD BRICK FOUNDATION IN REAR OF SPACE. REMOVE MEZZANINE"
#201103152125,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,2000,2000,APARTMENTS,18,APARTMENTS,18,0,590,004A,2150,,JACKSON,ST,0,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",ENCINITAS,AV,SYLMAR,CA,91342-0000,,,"EMERGENCY FIRE ALARM PANEL REPLACEMENT.  NO NEW INITIATION OR NOTIFICATION DEVICES WILL BE INSTALLED ON THIS PERMIT."
#201103152126,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,40000,40000,APARTMENTS,4,APARTMENTS,4,0,1237,15,954,,HAIGHT,ST,,,CHRISTER,LINDQUIST,4152056090,"LINDQUIST CUSTOM CONSTRUCTION","PO BOX 460912",ST,"SAN FRANCISCO",CA,94146-0000,,,"KITCHEN AND BATHROOM REMODELLING  ELECTRICAL AND PLUMBING UPGRADES IN UNIT. NO WALL RELOCATION. ALL FLUORENCENT LIGHTING."
#201103152128,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6692,61,68,,RICHLAND,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200711168448 ALL WORK IS COMPLETE."
#201103152131,8,2011/03/15,2011/03/22,ISSUED,9,2012/03/22,12000,38000,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,2,3729,86,1251,,HOWARD,ST,,,"PAUL BARY",MCKENNA,4157225531,"PMK CONSTRUCTION","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94131-0000,,,"Barrier Removal includes renovation of (2) existing restrooms  new guardrail at mezzzanine and new handrails @ rear stair. New break area. Remove non code required second stair from mezzanine  relocate (e) restroom. Work on First floor only."
#201103152132,8,2011/03/15,2011/03/16,ISSUED,9,2012/03/16,20000,50000,APARTMENTS,6,APARTMENTS,6,2,41,10,424,,FRANCISCO,ST,0,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"Respond to nov.#201106682. Repair rear stairs(replace lumber in-kind less than 50%) Infill lightwell to create void area for future improvement. remove lath & plaster to expose studs (walls) for structure studies (less than 30%) area to be determine by field engineer."
#201103152132,8,2011/03/15,2011/03/16,ISSUED,9,2012/03/16,20000,50000,APARTMENTS,6,APARTMENTS,6,2,41,10,434,,FRANCISCO,ST,0,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"Respond to nov.#201106682. Repair rear stairs(replace lumber in-kind less than 50%) Infill lightwell to create void area for future improvement. remove lath & plaster to expose studs (walls) for structure studies (less than 30%) area to be determine by field engineer."
#201103152134,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6747,30,412,,BOSWORTH,ST,,,"THOMAS GERARD",KEEGAN,4152054056,"KEEGAN CONTRUCTION INC.","P.O.BOX 460790",,"SAN FRANCISCO",CA,94146-0000,,,"TO COMPLETE AND FINALIZE WORK APPROVED UNDER PA#200503288523"
#201103152137,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6747,29,414,,BOSWORTH,ST,,,"THOMAS GERARD",KEEGAN,4152054056,"KEEGAN CONTRUCTION INC.","P.O.BOX 460790",,"SAN FRANCISCO",CA,94146-0000,,,"TO COMPLETE AND FINALIZE WORK APPROVED UNDER PA#200503288524"
#201103152138,8,2011/03/15,2011/03/15,ISSUED,9,2012/03/15,80000,80000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6747,28,416,,BOSWORTH,ST,,,"THOMAS GERARD",KEEGAN,4152054056,"KEEGAN CONTRUCTION INC.","P.O.BOX 460790",,"SAN FRANCISCO",CA,94146-0000,,,"TO COMPLETE AND FINALIZE WORK APPROVED UNDER PA#200503288520"
#201103152139,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,114,40,41,,CASTLE,ST,,,RICHARD,SNEED,4154534539,"MIGHTY MOE CONSTRUCTION",IRWIN,ST,"SAN RAFAEL",CA,94901-0000,,,"TOP FL-REMOVE (E) SHELVES  CABINETS  AUXILARY GAS DIRECT VENT FIREPLACE FILL IN AREA WITH NEW SHEETROCK. APPROX 30 LIN OF CABINETS ON SO FACING WALL  REPLACE APPROX 200 SQ FT SHEETROCK. PROPERTY LINE WALL TO BE FIRE RATED. THERE IS (E) CENTRAL HEATING"
#201103152142,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,13550,13550,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1475,010C,104,,"POINT LOBOS",AV,,,"LINGRUEN ASSOCIATES  INC",,4158222324,"LINGRUEN ASSOCIATES",YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,"PERFORM REPAIRS AS PER LINGRUEN ASSOC TERMITE REPORT #56856 ITEM 1A 3A AND REPORT  #56856- 51 ITEM 5C AND 5D ONLY"
#201103152142,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,13550,13550,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1475,010C,106,,"POINT LOBOS",AV,,,"LINGRUEN ASSOCIATES  INC",,4158222324,"LINGRUEN ASSOCIATES",YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,"PERFORM REPAIRS AS PER LINGRUEN ASSOC TERMITE REPORT #56856 ITEM 1A 3A AND REPORT  #56856- 51 ITEM 5C AND 5D ONLY"
#201103152143,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,2250,2250,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,1625,010B,678,,20TH,AV,,,"LINGRUEN ASSOCIATES  INC",,4158222324,"LINGRUEN ASSOCIATES",YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,"PERFORM REPAIRS AS PER LINGRUEN ASSOCIATED TERMITE REPORT 56047 ITEM 5B"
#201103152144,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,8000,8000,APARTMENTS,4,APARTMENTS,4,0,3618,039B,2,,"FAIR OAKS",ST,0,,"MIGUEL REGINO",TOLMO,5105323957,"ACT GENERAL BUILDING CONSTRUCTION","ALLENDALE/ P O  BOX 19216",AV,OAKLAND,CA,94611-0000,,,"#3- REPAIR TILED PATIO DECK  REMOVE DECK SURFACE  INSTALL NEW TILES FLOOR  NEW WATER PROOF FOR LEAKING."
#201103152145,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,APARTMENTS,4,APARTMENTS,4,0,1237,15,952,,HAIGHT,ST,,,CHRISTER,LINDQUIST,4152056090,"LINDQUIST CUSTOM CONSTRUCTION","PO BOX 460912",ST,"SAN FRANCISCO",CA,94146-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #200506205527. ALL WORK IS COMPLETE."
#201103152145,8,2011/03/15,2011/03/15,ISSUED,9,2011/07/15,1,1,APARTMENTS,4,APARTMENTS,4,0,1237,15,954,,HAIGHT,ST,,,CHRISTER,LINDQUIST,4152056090,"LINDQUIST CUSTOM CONSTRUCTION","PO BOX 460912",ST,"SAN FRANCISCO",CA,94146-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #200506205527. ALL WORK IS COMPLETE."
#201103152146,8,2011/03/15,2011/03/15,ISSUED,9,2011/09/15,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6489,007E,296,,GUTTENBERG,ST,,,RONALD,MAGBILANG,4158460565,"R M REMODELING INC","EAST VISTA",AV,"DALY CITY",CA,94014-0000,,,"REMODEL SECOND FLOOR BATHROOM  RELOCATE TUB  VANITY & TOILET  INSTALL NEW SHOWER PAN  NEW RECESSED  LIGHTS AND SCONCES."
#201103152150,8,2011/03/15,2011/03/30,ISSUED,9,2012/03/30,200000,200000,OFFICE,0,OFFICE,0,2,262,20,100,,PINE,ST,0,,PETER,GOLDSMITH,4159782790,"GCI  INC","BATTERY ST  3RD FL",,"SAN FRANCISCO",CA,94107-0000,,,"MEP FOR TI WORK ON 31ST FLOOR TO ADD AND RELOCATE NEW OUTLETS  SWITCHES  FIXTURES  AND HVAC EQUIPMENT PHASE. REFER TO 201103111882 & 201103303098 FOR 31ST FL TI."
#201103152152,8,2011/03/15,2011/03/21,ISSUED,9,2011/07/21,1,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2770,14,3916,,22ND,ST,,,"LUIS ADALBERTO",CARDOZA,4155961672,"HANDY CONSTRUCTION TEAM INC",EUCALYPTUS,,CONCORD,CA,94521-0000,,,"REVISION TO PA# 2011-0224-0860-PROVIDE ADDITIONAL STRUCTURAL DETAILS AT THE BACK WALLS"
#201103152154,8,2011/03/15,2011/03/16,ISSUED,9,2012/03/16,37500,37500,"1 FAMILY DWELLING",2,"1 FAMILY DWELLING",2,2,4068,012A,479,,ARKANSAS,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Lower unit#479: relocate rear entry dr and repartition int.rooms. Provide 2 new windows and 1 new ext.door. Window and dr at rear not visible from the street. Upper Unit#481. Replace guard rail at 3rd fl deck. rebuild 2nd floor rear. REPAIR/REPLACE REAR FACADE SIDING."
